no;Timestamp;incident_id;incident_rel;date;day;month;year;province;province_id;district_city;district_city_id;sub_district;sub_district_id;village;village_id;actor1a;actor1a_t;actor1a_vm;actor1b;actor1b_t;actor1b_vm;actor1_tot;actor2a;actor2a_t;actor2a_vm;actor2b;actor2b_t;actor2b_vm;actor2_tot;violence_form1;violence_form2;weapon_type1;weapon_type2;issue_type1;issue_type2;covid_rel;num_death;num_injured;death_injured;fem_death;fem_injured;child_death;child_injured;infra_damage;infra_destroyed;intervene;intervene_actor1;intervene_actor_type1;intervene_actor2;intervene_actor_type2;intervene_result;inc_desc;notes;
336; 14/10/2021 11:39:51;61AX12102101;;12/10/21;12;10;2021;KALIMANTAN BARAT;61;KABUPATEN MEMPAWAH;6104;SUNGAI PINYUH;6104090;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada 12 Oktober 2021, telah terjadi pengeroyokan oleh kelompok preman terhadap seorang warga. Kejadian ini berlokasi di SPBU Nusapat, Kec. Sungai Pinyuh, Kab. Mempawah, Kalimantan Barat. Pengeroyokan terjadi dikarenakan oleh seorang warga yang tidak terima salah satu anggota kelompok preman tidak mengantri saat hendak mengantri untuk mengisi bahan bakar. Oleh karena teguran dari warga tersebut, anggota preman memanggil teman lainnya dan melakukan aksi pengeroyokan terhadap warga tersebut.;;
337; 14/10/2021 16:11:31;12HS25062101;;25/06/21;25;6;2021;SUMATERA UTARA;12;KOTA BINJAI;1276;BINJAI KOTA;1276020;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;4;JURNALIS;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN RESOR BINJAI);AKTOR NEGARA;;;BERHASIL;Pada tanggal 25 Juni 2021, empat preman hampir melakukan pembacokan terhadap jurnalis Syahzara Sopian di sebuah kafe di kota Binjai. Insiden ini merupakan perkembangan dari insiden pembakaran rumah jurnalis tersebut pada tanggal 14 Juni 2021 dan sebelum penangkapan otak pelaku pada tanggal 14 Juli 2021, di mana alasan penyerangan terhadap jurnalis adalah karena pelaku tidak menyukai liputan terhadap Ketua DPD IPK Binjai.;;
338; 14/10/2021 18:26:44;12HS10032101;;10/03/21;10;3;2021;SUMATERA UTARA;12;KOTA MEDAN;1275;MEDAN AREA;1275050;;;GENG (KELOMPOK PECAHAN BOTOL);AKTOR NON NEGARA;TIDAK;;;;3;GENG (KELOMPOK PECAHAN BOTOL);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU IDENTITAS;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR MEDAN AREA);AKTOR NEGARA;;;BERHASIL;"Pada tanggal 10 Maret 2021, terjadi insiden tawuran antara dua kelompok yang dinamakan ""Pecahan Botol"" di Medan Area, Kota Medan, Provinsi Sumatera Utara, yang berhasil dihentikan oleh Polsek Medan Area. Sebanyak 3 orang ditahan atas keterlibatan dalam tawuran.";;
339; 15/10/2021 01:29:11;12HS05032101;;05/03/21;5;3;2021;SUMATERA UTARA;12;KABUPATEN DELI SERDANG;1212;SIBOLANGIT;1212030;;;ANGGOTA PARTAI (PARTAI DEMOKRAT);AKTOR NON NEGARA;TIDAK;;;;-99;ANGGOTA PARTAI (PARTAI DEMOKRAT);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU PEMILIHAN DAN JABATAN;ISU IDENTITAS;;;2;2;;;;;;;TIDAK;;;;;;"Pada tanggal 5 Maret 2021, terjadi bentrokan antara massa pendukung Kongres Luar Biasa (KLB) Partai Demokrat dengan massa kontra-KLB di Kecamatan Sibolangit, Kabupaten Deliserdang, Provinsi Sumatera Utara. Konflik ini dilatarbelakangi oleh ""kudeta"" kepemimpinan Partai Demokrat berupa upaya penggeseran Agus Yudhoyono selaku ketua Partai Demokrat. Sejumlah partisipan mengalami luka-luka, meskipun tidak jelas dari pihak mana.";;
340; 15/10/2021 11:52:16;11NR13102101;;13/10/21;13;10;2021;ACEH;11;KABUPATEN NAGAN RAYA;1115;KUALA;1115020;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;PEJABAT PUBLIK (PEMERINTAH DAERAH NAGAN RAYA);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;TIDAK JELAS;;ISU TATA KELOLA PEMERINTAH;;;;;0;;;;;;;IYA;PEJABAT PUBLIK (PEMERINTAH KABUPATEN);AKTOR NEGARA;;;TIDAK JELAS;pada 13 Oktober 2021 di Nagan Raya, warga empat desa dalam dua kecamatan di kabupaten Nagan Raya melakukan pemblokiran jalan Kuta Makmue karena dituntut untuk diaspal;;
341; 15/10/2021 11:58:18;17NR09092101;;09/09/21;9;9;2021;BENGKULU;17;KABUPATEN KAUR;1704;KAUR SELATAN;1704030;PASAR BARU;1704030015;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Di desa pasar baru, kaur selatan, korban DP menjadi korban penganiayaan tiga temannya karena dikira mengadu ke polisi;;
342; 15/10/2021 12:03:13;36NR13102101;;13/10/21;13;10;2021;BANTEN;36;KOTA TANGERANG;3671;TANGERANG;3671030;;;POLISI;AKTOR NEGARA;TIDAK;;;;1;PELAJAR (MAHASISWA);AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU PENEGAKAN HUKUM;;;;;0;;;;;;;TIDAK;;;;;;13 Oktober 2021 di depan kantor bupati tangerang seorang polisi membanting mahasiswa yang menjalankan aksi demonstrasi;;
343; 15/10/2021 12:04:02;72AB07102101;;07/10/21;7;10;2021;SULAWESI TENGAH;72;KABUPATEN PARIGI MOUTONG;7208;PARIGI;7208020;;;TAHANAN (LEMBAGA PEMASYARAKATAN KELAS III PARIGI MOUTONG);AKTOR NON NEGARA;TIDAK;;;;2;PEKERJA (LEMBAGA PEMASYARAKATAN KELAS III PARIGI MOUTONG);AKTOR NEGARA;TIDAK;;;;2;SERANGAN BERSENJATA;;SENJATA JARAK DEKAT;;ISU PENEGAKAN HUKUM;;;;;0;;;;;1;;TIDAK;;;;;;Sejumlah narapidana dan tahanan di Lapas Kelas III Parigi Moutong yang mengamuk pada Kamis 7 Oktober 2021 setelah mendapat perlakuan tidak wajar dari sipir yang telah melakukan razia barang dan pemeriksaan terhadap sejumlah warga binaan terkait peredaran narkoba.;;
344; 15/10/2021 12:10:22;51NR02102101;;02/10/21;2;10;2021;BALI;51;KOTA DENPASAR;5171;DENPASAR BARAT;5171030;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;6;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;TIDAK JELAS;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;pada 2 Oktober 2021 di Denpasar terjadi kejadian begal yang dilakukan 6 orang dibawah umur dengan merampas barang korban;;
345; 15/10/2021 12:12:07;14AB04102101;;04/10/21;4;10;2021;RIAU;14;KOTA PEKANBARU;1471;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;PEKERJA (HOTEL);AKTOR NON NEGARA;POLISI;AKTOR NEGARA;BERHASIL;Oknum anggota Satpol PP ini melakukan pemesanan Open BO, namun karena mendadak melakukan pembatalan dengan perempuan tersebut dia pun menjadi korban penganiayaan sejumlah orang pada Senin (04/10/2021) dini hari.;;
346; 15/10/2021 12:14:13;51NR03102101;;03/10/21;3;10;2021;BALI;51;KOTA DENPASAR;5171;DENPASAR SELATAN;5171010;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;TIDAK JELAS;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;Pada 3 Oktober di Denpasar, Bali dua perampok melakukan penganiayaan kepada korban setelah korban berteriak maling;;
347; 15/10/2021 12:37:03;14AB17092101;;17/09/21;17;9;2021;RIAU;14;KABUPATEN BENGKALIS;1408;TALANG MUANDAU;1408013;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN BERSENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK;;;;;;Nasib Limson Malau (38) yang baru pulang dari ladang dihadang oleh 2 pelaku pencurian dengan kekerasan pada Jumat (17/09/21) di Jalan Lintas Sumatera Medan.;;
348; 15/10/2021 12:53:40;72AB18092101;;18/09/21;18;9;2021;SULAWESI TENGAH;72;KABUPATEN PARIGI MOUTONG;7208;TORUE;7208011;ASTINA;7208011004;MUJAHIDIN INDONESIA TIMUR (MIT);AKTOR NON NEGARA;TIDAK;;;;2;POLISI (DETASEMEN KHUSUS 88);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN BERSENJATA;;SENJATA API;;ISU TERORISME;ISU PENEGAKAN HUKUM;;2;;2;;;;;;;TIDAK;;;;;;Pimpinan kelompok teroris Mujahidin Indonesia Timur Poso, Sulawesi Tengah dikabarkan tewas dalam kontak tembak pada Sabtu (18/09) di Pegunungan Desa Astina yang merupakan 2 dari 4 DPO tertembak oleh Densus 88.;;
349; 16/10/2021 09:45:36;63AX14102101;;14/10/21;14;10;2021;KALIMANTAN SELATAN;63;KABUPATEN TAPIN;6305;TAPIN SELATAN;6305020;TATAKAN;6305020001;PERUSAHAAN (PT TAPIN COAL TERMINAL);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;-99;PERUSAHAAN (PT ANTANG GUNUNG MERATUS);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;TIDAK JELAS;;ISU SUMBER DAYA;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN DAERAH KALSEL);AKTOR NEGARA;POLISI (KEPOLISIAN RESOR TAPIN);AKTOR NEGARA;TIDAK JELAS;Pada 14 Oktober 2021, telah terjadi penutupan akses jalan batu bara PT AGM yang dilakukan oleh PT TCT di Desa Tatakan, Kec. Tapin Selatan, Kota Rantau. Berdasarkan keterangan kuasa hukum PT TCT, penutupan akses jalan batu bara karena PT TCT dan PT AGM bersengketa hak lahan seluas 16 kali 125 meter di lintasan angkutan batu bara. Namun, PT TCT telah memiliki hak atas kepemilikan tanah sejak tahun 2010. Di lain sisi, dari pihak PT AGM menjelaskan PT AGM memiliki hak pakai lahan sesuai dengan perjanjian dengan PT TCT pada tahun 2010 lalu. Penutupan jalan ini berdampak pada kelancaran angkutan batu bara.;;
350; 16/10/2021 21:11:22;82RL04102101;;04/10/21;4;10;2021;MALUKU UTARA;82;KOTA TERNATE;8271;TERNATE SELATAN;8271020;SASA;8271020001;PELAJAR (MAHASISWA FAKULTAS TEKNIK UNIVERSITAS MUHAMMADIYAH MALUKU UTARA);AKTOR NON NEGARA;TIDAK;;;;-99;IKATAN MAHASISWA MUHAMMADIYAH (IMM);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;2;2;;;;;;;TIDAK;;;;;;(4/10) Terjadi pengeroyokan terhadap 2 kader Ikatan Mahasiswa Muhammadiyah (IMM) yang dilakukan oleh sekelompok Mahasiswa Fakultas Teknik Universitas Muhammadiyah Maluku Utara (UMMU). Pengeroyokan terjadi di kampus Universitas Muhammadiyah Maluku Utara.;;
351; 16/10/2021 22:56:26;81AX14102101;;14/10/21;14;10;2021;MALUKU;81;KABUPATEN SERAM BAGIAN BARAT;8106;KAIRATU;8106030;;;WARGA (DESA KAMARIAN);AKTOR NON NEGARA;TIDAK;;;;-99;PEJABAT PUBLIK (PEMERINTAH DAERAH SERAM BAGIAN BARAT);AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;;ISU TATA KELOLA PEMERINTAH;ISU PEMILIHAN DAN JABATAN;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN RESOR SERAM BAGIAN BARAT);AKTOR NEGARA;;;TIDAK JELAS;Pada 14 Oktober 2021, telah terjadi aksi penutupan jalan menggunakan bongkahan batu dan kayu oleh Warga Kamarian di Jalan Kamarian, Kab. Seram Bagian Barat, Kec. Kairatu, Maluku. Aksi tersebut sebagai aksi protes sekaligus penolakan sistem Pilkades yang diusung oleh Pemerintah Seram Bagian Barat. Penolakan tersebut dlandaskan oleh alasan bahwa wilayah administrasi warga Kamarian merupakan negeri (bukan desa) dan harus menggunakan mekanisme Pilraja.;;
352; 17/10/2021 23:14:09;51NR13102101;;13/10/21;13;10;2021;BALI;51;KABUPATEN BULELENG;5108;SAWAN;5108070;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;1;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;13 Oktober 2021 di daerah Singaraja, 1 orang dikeroyok 3 pemuda dengan helm dan dijerat dengan rantai anjing perihal rebutan pacar;;
353; 18/10/2021 00:00:07;36NR15102101;;15/10/21;15;10;2021;BANTEN;36;KOTA SERANG;3673;CIPOCOK JAYA;3673030;PANANCANGAN;3673030008;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;15 Oktober 2021 di Pancanengan, Serang, seorang pencuri dengan modus pecah kaca diamuk warga sekitar;;
354; 18/10/2021 11:01:46;74FJ13102101;;13/10/21;13;10;2021;SULAWESI TENGGARA;74;KABUPATEN BUTON;7401;PASAR WAJO;7401060;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;1;;IYA;POLISI (KEPOLISIAN RESOR BUTON);AKTOR NEGARA;;;TIDAK BERHASIL;Pada 13 Oktober 2021, massa menghakimi seorang pelaku yang berusaha untuk membakar sebuah SPBU di Buton, Sulawesi Tenggara.;;
355; 18/10/2021 11:10:48;35FJ04102101;;04/10/21;4;10;2021;JAWA TIMUR;35;KABUPATEN MALANG;3507;SINGOSARI;3507280;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 4 Oktober 2021, pencuri kartu ATM yang tertangkap basah dikerubungi dan ditahan oleh massa di Singosari;;
356; 18/10/2021 11:18:16;35FJ11102101;;11/10/21;11;10;2021;JAWA TIMUR;35;KABUPATEN TULUNGAGUNG;3504;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN RESOR TULUNGAGUNG);AKTOR NEGARA;;;BERHASIL;Pada 11 Oktober 2021, warga bersama keluarga pelaku menggerebek pelaku perzinahan di Tulungagung;;
357; 18/10/2021 11:25:55;35FJ12102101;;12/10/21;12;10;2021;JAWA TIMUR;35;KABUPATEN LAMONGAN;3524;LAMONGAN;3524130;TANJUNG;3524130010;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;POLISI (KEPOLISIAN RESOR LAMONGAN);AKTOR NEGARA;;;TIDAK BERHASIL;Pada 12 Oktober 2021, warga bersama pemilik motor menghakimi pencuri motor di Lamongan;;
358; 18/10/2021 11:33:49;35FJ14102101;;14/10/21;14;10;2021;JAWA TIMUR;35;KABUPATEN GRESIK;3525;CERME;3525050;IKERIKERGEGER;3525050013;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR CERME);AKTOR NEGARA;;;TIDAK BERHASIL;Pada 14 Oktober 2021, warga bersama pemilik HP menghakimi seorang pencuri HP di Cerme, Gresik;;
359; 18/10/2021 13:00:55;52MU11092101;;15/09/21;15;9;2021;NUSA TENGGARA BARAT;52;KABUPATEN LOMBOK TENGAH;5202;KOPANG;5202050;KOPANG REMBIGA;5202050005;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;3;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KEKERASAN SEKSUAL;;SENJATA JARAK DEKAT;;ISU KEKERASAN SEKSUAL;;;;1;1;;1;;1;;;TIDAK;;;;;;Pada 15 September 2021, tiga orang pemuda melakukan pencabulan terhadap seorang anak perempuan di bawah umur di rumah salah seorang pelaku di Desa Kopang Rembige, Kec. Kopang, Kab. Lombok Tengah, Nusa Tenggara Timur. Isu dari insiden ini ialah kekerasan seksual di mana terjadi pencabulan bergilir terhadap anak perempuan di bawah umur.;;
360; 18/10/2021 13:07:58;52MU11102101;;11/10/21;11;10;2021;NUSA TENGGARA BARAT;52;KABUPATEN LOMBOK TIMUR;5203;PRINGGASELA;5203051;JURIT;5203051003;WARGA (DESA JURIT);AKTOR NON NEGARA;TIDAK;;;;-99;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR PRINGGASELA);AKTOR NEGARA;;;BERHASIL;Pada 11 Oktober 2021, tiga remaja dari Desa Rensing yang mencuri mesin audio mixer di sebuah masjid di Desa Jurit, Kec. Pringgasela, Kab. Lombok Timur, NTB, diamuk massa. Aksi main hakim sendiri warga ini menyebabkan salah satu pelaku pencurian mengalami luka.;;
361; 18/10/2021 13:18:24;52MU09102101;;09/10/21;9;10;2021;NUSA TENGGARA BARAT;52;KABUPATEN LOMBOK TENGAH;5202;PRAYA TIMUR;5202030;BELEKA;5202030005;POLISI (KEPOLISIAN RESOR LOMBOK TENGAH);AKTOR NEGARA;TIDAK;;;;15;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;2;2;;;;;;;TIDAK;;;;;;Pada 9 Oktober 2021, Satuan Reserse dan Narkoba Polres Lombok Tengah (LoTeng) sebanyak 15 personel melakukan penangkapan terhadap Ta, seorang bandar narkoba yang telah lama diincar, di Desa Beleke, Kec. Praya Timur, Kab. Lombok Tengah, NTB. Pada saat penangkapan, dua orang anggota terluka akibat terkena hujan batu yang diarahkan kepada polisi dari kerumunan warga. Tidak jelas motif penyerangan, apakah berkaitan dengan penangkapan atau tidak.;;
362; 19/10/2021 11:31:28;35FJ18102101;;18/10/21;18;10;2021;JAWA TIMUR;35;KABUPATEN BLITAR;3505;SELOREJO;3505120;;;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;POLISI;AKTOR NEGARA;;;TIDAK BERHASIL;Pada 18 Oktober 2021, seorang pencuri dipukuli oleh massa di Kabupaten Blitar;;
363; 19/10/2021 11:40:17;16FJ16102101;;16/10/21;16;10;2021;SUMATERA SELATAN;16;KABUPATEN MUSI BANYUASIN;1606;TUNGKAL JAYA;1606102;SINAR HARAPAN;1606102014;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;5;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;Pada 16 Oktober 2021, seorang warga dipukuli dan dilukai dengan senjata jarak dekat karena pelaku cemburu. Kejadian di Kabupaten Muba;;
364; 19/10/2021 11:49:51;16FJ17102101;;17/10/21;17;10;2021;SUMATERA SELATAN;16;KOTA PALEMBANG;1671;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Pada 17 Oktober 2021 di Jembatan Ampera, Palembang, kawanan pencuri melakukan pencurian dengan ancaman kekerasan terhadap satu orang.;;
365; 19/10/2021 11:57:20;16FJ17102102;;17/10/21;17;10;2021;SUMATERA SELATAN;16;KABUPATEN OGAN ILIR;1610;TANJUNG BATU;1610020;SERI BANDUNG;1610020008;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR TANJUNG BATU);AKTOR NEGARA;;;BERHASIL;Pada 17 Oktober 2021, massa menggeruduk salah satu pelaku kekerasan seksual di Kabupaten Ogan Ilir;;
366; 20/10/2021 01:33:40;16FJ03102101;;03/10/21;3;10;2021;SUMATERA SELATAN;16;KABUPATEN OGAN KOMERING ULU;1601;ULU OGAN;1601082;BELANDANG;1601082007;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;4;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Pada 3 Oktober 2021 di Kabupaten OKU, empat orang warga melakukan pencurian dengan kekerasan terhadap tiga orang pemuda;;
367; 20/10/2021 01:38:42;35FJ18102102;;18/10/21;18;10;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;SAMBIKEREP;3578141;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;INTIMIDASI MASSA/PUBLIK;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK JELAS;;;;;;Pada 18 Oktober 2021, warga memukuli dua orang pelaku gendam di Kota Surabaya;;
368; 20/10/2021 01:44:45;35FJ19102101;;19/10/21;19;10;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;PELAJAR;AKTOR NON NEGARA;TIDAK;;;;1;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;3;PENCULIKAN/PENGURUNGAN;;TIDAK JELAS;;TIDAK JELAS;;;;1;1;;;;1;;;TIDAK;;;;;;Pada 19 Oktober 2021, seorang pelajar SD diculik oleh tiga orang tidak dikenal di Kota Surabaya;;
369; 22/10/2021 10:07:22;94HS27042101;;27/04/21;27;4;2021;PAPUA;94;KABUPATEN JAYAPURA;9403;KEMTUK;9403140;;;POLISI (KEPOLISIAN RESOR JAYAPURA);AKTOR NEGARA;TIDAK;;;;-99;WARGA;AKTOR NON NEGARA;IYA;;;;1;SERANGAN BERSENJATA;;SENJATA API;;ISU PENEGAKAN HUKUM;;;;1;1;;;;;;;TIDAK;;;;;;Pada tanggal 27 April 2021, tim Polres Jayapura menembak seorang pelaku pemerkosaan anak di Distrik Kemtuk, Kota Jayapura, Provinsi Papua, karena melakukan perlawanan ketika hendak ditahan oleh petugas kepolisian.;;
370; 22/10/2021 10:34:53;12HS19102101;;19/10/21;19;10;2021;SUMATERA UTARA;12;KOTA MEDAN;1275;MEDAN KOTA;1275060;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;20;TNI (ANGKATAN UDARA);AKTOR NEGARA;TIDAK;;;;20;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada tanggal 19 Oktober 2021, seorang anggota TNI-AU dikeroyok oleh puluhan warga di kecamatan Medan Helvetia, Kota Medan, Provinsi Sumatera Utara. Kejadian bermula ketika anggota TNI-AU tersebut melacak mobil sewaan yang diduga akan digelapkan oleh lima orang tersangka, yang kemudian melakukan pengeroyokan setelah dihadang oleh anggota TNI-AU. Puluhan warga sepertinya terhasut untuk ikut mengeroyok anggota.;;
371; 22/10/2021 13:24:56;35FJ20102101;;20/10/21;20;10;2021;JAWA TIMUR;35;KABUPATEN TUBAN;3523;MONTONG;3523050;GUWOTERUS;3523050013;IKATAN PELAJAR NAHDLATUL ULAMA (IPNU);AKTOR NON NEGARA;TIDAK;;;;1;ORANG TIDAK DIKENAL (OTD);TIDAK JELAS;TIDAK JELAS;;;;10;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU IDENTITAS;;;;1;1;;;;;;;TIDAK;;;;;;Pada 20 Oktober 2021, seorang kader kepemudaan dikeroyok karena menggunakan kaus perguruan silat tertentu. Kejadian di Tuban, Jawa Timur;;
372; 22/10/2021 13:28:56;35FJ20102102;;20/10/21;20;10;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;KRIMINAL;AKTOR NON NEGARA;TIDAK;;;;1;INTIMIDASI MASSA/PUBLIK;;TIDAK JELAS;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 20 Oktober 2021, tiga orang anggota keluarga seorang ojek online mencegat dan membawa pelaku curanmor ke kantor polisi di Jembatan Suramadu;;
